kind,N,trial,ms
random,82400,3,5
random,82400,4,5
random,82400,5,5
random,82400,6,5
random,82400,7,5
random,82500,1,5
random,82500,2,5
random,82500,3,5
random,82500,4,5
random,82500,5,5
random,82500,6,5
random,82500,7,5
random,82600,1,5
random,82600,2,5
random,82600,3,5
random,82600,4,5
random,82600,5,5
random,82600,6,5
random,82600,7,5
random,82700,1,5
random,82700,2,5
random,82700,3,5
random,82700,4,5
random,82700,5,5
random,82700,6,5
random,82700,7,5
random,82800,1,5
random,82800,2,5
random,82800,3,5
random,82800,4,5
random,82800,5,5
random,82800,6,5
random,82800,7,5
random,82900,1,5
random,82900,2,5
random,82900,3,5
random,82900,4,5
random,82900,5,5
random,82900,6,5
random,82900,7,5
random,83000,1,5
random,83000,2,5
random,83000,3,5
random,83000,4,5
random,83000,5,5
random,83000,6,5
random,83000,7,5
random,83100,1,5
random,83100,2,5
random,83100,3,5
random,83100,4,5
random,83100,5,5
random,83100,6,5
random,83100,7,5
random,83200,1,5
random,83200,2,5
random,83200,3,5
random,83200,4,5
random,83200,5,5
random,83200,6,5
random,83200,7,5
random,83300,1,5
random,83300,2,5
random,83300,3,5
random,83300,4,5
random,83300,5,5
random,83300,6,5
random,83300,7,5
random,83400,1,5
random,83400,2,5
random,83400,3,5
random,83400,4,5
random,83400,5,5
random,83400,6,5
random,83400,7,5
random,83500,1,5
random,83500,2,5
random,83500,3,5
random,83500,4,5
random,83500,5,5
random,83500,6,5
random,83500,7,5
random,83600,1,5
random,83600,2,5
random,83600,3,5
random,83600,4,5
random,83600,5,5
random,83600,6,5
random,83600,7,5
random,83700,1,5
random,83700,2,5
random,83700,3,5
random,83700,4,5
random,83700,5,5
random,83700,6,5
random,83700,7,5
random,83800,1,5
random,83800,2,5
random,83800,3,5
random,83800,4,5
random,83800,5,5
random,83800,6,5
random,83800,7,5
random,83900,1,5
random,83900,2,5
random,83900,3,5
random,83900,4,5
random,83900,5,5
random,83900,6,5
random,83900,7,5
random,84000,1,5
random,84000,2,5
random,84000,3,5
random,84000,4,5
random,84000,5,5
random,84000,6,5
random,84000,7,5
random,84100,1,5
random,84100,2,5
random,84100,3,5
random,84100,4,5
random,84100,5,5
random,84100,6,5
random,84100,7,5
random,84200,1,5
random,84200,2,5
random,84200,3,5
random,84200,4,5
random,84200,5,5
random,84200,6,5
random,84200,7,5
random,84300,1,5
random,84300,2,5
random,84300,3,5
random,84300,4,5
random,84300,5,6
random,84300,6,7
random,84300,7,6
random,84400,1,7
random,84400,2,5
random,84400,3,5
random,84400,4,6
random,84400,5,6
random,84400,6,5
random,84400,7,5
random,84500,1,5
random,84500,2,5
random,84500,3,5
random,84500,4,5
random,84500,5,5
random,84500,6,5
random,84500,7,5
random,84600,1,5
random,84600,2,5
random,84600,3,5
random,84600,4,5
random,84600,5,5
random,84600,6,5
random,84600,7,5
random,84700,1,5
random,84700,2,5
random,84700,3,5
random,84700,4,5
random,84700,5,5
random,84700,6,5
random,84700,7,5
random,84800,1,5
random,84800,2,5
random,84800,3,5
random,84800,4,5
random,84800,5,5
random,84800,6,5
random,84800,7,5
random,84900,1,5
random,84900,2,5
random,84900,3,5
random,84900,4,5
random,84900,5,5
random,84900,6,5
random,84900,7,5
random,85000,1,5
random,85000,2,5
random,85000,3,5
random,85000,4,5
random,85000,5,5
random,85000,6,5
random,85000,7,5
random,85100,1,5
random,85100,2,5
random,85100,3,5
random,85100,4,5
random,85100,5,5
random,85100,6,5
random,85100,7,5
random,85200,1,5
random,85200,2,5
random,85200,3,5
random,85200,4,5
random,85200,5,5
random,85200,6,5
random,85200,7,5
random,85300,1,5
random,85300,2,5
random,85300,3,5
random,85300,4,5
random,85300,5,5
random,85300,6,5
random,85300,7,5
random,85400,1,5
random,85400,2,5
random,85400,3,5
random,85400,4,5
random,85400,5,5
random,85400,6,5
random,85400,7,5
random,85500,1,5
random,85500,2,5
random,85500,3,5
random,85500,4,5
random,85500,5,5
random,85500,6,5
random,85500,7,5
random,85600,1,5
random,85600,2,5
random,85600,3,5
random,85600,4,5
random,85600,5,5
random,85600,6,5
random,85600,7,5
random,85700,1,5
random,85700,2,5
random,85700,3,5
random,85700,4,5
random,85700,5,5
random,85700,6,5
random,85700,7,5
random,85800,1,5
random,85800,2,5
random,85800,3,5
random,85800,4,5
random,85800,5,5
random,85800,6,5
random,85800,7,5
random,85900,1,5
random,85900,2,5
random,85900,3,5
random,85900,4,5
random,85900,5,5
random,85900,6,5
random,85900,7,5
random,86000,1,5
random,86000,2,5
random,86000,3,5
random,86000,4,5
random,86000,5,5
random,86000,6,5
random,86000,7,5
random,86100,1,5
random,86100,2,5
random,86100,3,5
random,86100,4,5
random,86100,5,5
random,86100,6,5
random,86100,7,5
random,86200,1,5
random,86200,2,5
random,86200,3,5
random,86200,4,5
random,86200,5,5
random,86200,6,5
random,86200,7,5
random,86300,1,5
random,86300,2,5
random,86300,3,5
random,86300,4,5
random,86300,5,5
random,86300,6,5
random,86300,7,5
random,86400,1,5
random,86400,2,5
random,86400,3,5
random,86400,4,5
random,86400,5,5
random,86400,6,5
random,86400,7,5
random,86500,1,5
random,86500,2,5
random,86500,3,5
random,86500,4,5
random,86500,5,5
random,86500,6,5
random,86500,7,5
random,86600,1,5
random,86600,2,5
random,86600,3,5
random,86600,4,5
random,86600,5,5
random,86600,6,5
random,86600,7,5
random,86700,1,5
random,86700,2,5
random,86700,3,5
random,86700,4,5
random,86700,5,5
random,86700,6,5
random,86700,7,5
random,86800,1,5
random,86800,2,5
random,86800,3,5
random,86800,4,5
random,86800,5,5
random,86800,6,5
random,86800,7,5
random,86900,1,5
random,86900,2,5
random,86900,3,5
random,86900,4,5
random,86900,5,6
random,86900,6,5
random,86900,7,5
random,87000,1,5
random,87000,2,5
random,87000,3,5
random,87000,4,5
random,87000,5,5
random,87000,6,5
random,87000,7,5
random,87100,1,5
random,87100,2,5
random,87100,3,5
random,87100,4,5
random,87100,5,5
random,87100,6,5
random,87100,7,5
random,87200,1,5
random,87200,2,5
random,87200,3,5
random,87200,4,5
random,87200,5,5
random,87200,6,6
random,87200,7,5
random,87300,1,5
random,87300,2,5
random,87300,3,5
random,87300,4,5
random,87300,5,5
random,87300,6,5
random,87300,7,5
random,87400,1,5
random,87400,2,5
random,87400,3,5
random,87400,4,5
random,87400,5,5
random,87400,6,5
random,87400,7,5
random,87500,1,5
random,87500,2,5
random,87500,3,5
random,87500,4,5
random,87500,5,5
random,87500,6,5
random,87500,7,5
random,87600,1,5
random,87600,2,5
random,87600,3,5
random,87600,4,5
random,87600,5,5
random,87600,6,5
random,87600,7,5
random,87700,1,5
random,87700,2,5
random,87700,3,5
random,87700,4,5
random,87700,5,5
random,87700,6,5
random,87700,7,5
random,87800,1,5
random,87800,2,5
random,87800,3,5
random,87800,4,5
random,87800,5,5
random,87800,6,5
random,87800,7,5
random,87900,1,5
random,87900,2,5
random,87900,3,5
random,87900,4,5
random,87900,5,5
random,87900,6,5
random,87900,7,6
random,88000,1,5
random,88000,2,5
random,88000,3,5
random,88000,4,5
random,88000,5,5
random,88000,6,5
random,88000,7,5
random,88100,1,5
random,88100,2,5
random,88100,3,5
random,88100,4,5
random,88100,5,5
random,88100,6,5
random,88100,7,5
random,88200,1,5
random,88200,2,5
random,88200,3,5
random,88200,4,5
random,88200,5,5
random,88200,6,5
random,88200,7,5
random,88300,1,5
random,88300,2,5
random,88300,3,5
random,88300,4,5
random,88300,5,5
random,88300,6,5
random,88300,7,5
random,88400,1,5
random,88400,2,5
random,88400,3,5
random,88400,4,5
random,88400,5,5
random,88400,6,5
random,88400,7,5
random,88500,1,5
random,88500,2,5
random,88500,3,5
random,88500,4,5
random,88500,5,5
random,88500,6,5
random,88500,7,5
random,88600,1,5
random,88600,2,5
random,88600,3,5
random,88600,4,5
random,88600,5,5
random,88600,6,5
random,88600,7,5
random,88700,1,5
random,88700,2,5
random,88700,3,5
random,88700,4,5
random,88700,5,5
random,88700,6,5
random,88700,7,5
random,88800,1,5
random,88800,2,5
random,88800,3,5
random,88800,4,5
random,88800,5,5
random,88800,6,5
random,88800,7,5
random,88900,1,5
random,88900,2,5
random,88900,3,5
random,88900,4,5
random,88900,5,5
random,88900,6,5
random,88900,7,5
random,89000,1,5
random,89000,2,5
random,89000,3,5
random,89000,4,5
random,89000,5,5
random,89000,6,5
random,89000,7,5
random,89100,1,5
random,89100,2,5
random,89100,3,5
random,89100,4,5
random,89100,5,5
random,89100,6,5
random,89100,7,5
random,89200,1,5
random,89200,2,5
random,89200,3,5
random,89200,4,5
random,89200,5,5
random,89200,6,5
random,89200,7,5
random,89300,1,5
random,89300,2,5
random,89300,3,5
random,89300,4,5
random,89300,5,5
random,89300,6,5
random,89300,7,5
random,89400,1,5
random,89400,2,5
random,89400,3,5
random,89400,4,5
random,89400,5,5
random,89400,6,5
random,89400,7,6
random,89500,1,5
random,89500,2,5
random,89500,3,5
random,89500,4,5
random,89500,5,5
random,89500,6,5
random,89500,7,5
random,89600,1,5
random,89600,2,5
random,89600,3,5
random,89600,4,5
random,89600,5,5
random,89600,6,5
random,89600,7,5
random,89700,1,5
random,89700,2,5
random,89700,3,5
random,89700,4,5
random,89700,5,5
random,89700,6,5
random,89700,7,5
random,89800,1,5
random,89800,2,5
random,89800,3,5
random,89800,4,5
random,89800,5,5
random,89800,6,5
random,89800,7,5
random,89900,1,5
random,89900,2,5
random,89900,3,5
random,89900,4,5
random,89900,5,5
random,89900,6,5
random,89900,7,5
random,90000,1,5
random,90000,2,5
random,90000,3,5
random,90000,4,5
random,90000,5,5
random,90000,6,5
random,90000,7,5
random,90100,1,5
random,90100,2,6
random,90100,3,5
random,90100,4,5
random,90100,5,5
random,90100,6,5
random,90100,7,5
random,90200,1,5
random,90200,2,5
random,90200,3,5
random,90200,4,5
random,90200,5,5
random,90200,6,5
random,90200,7,5
random,90300,1,6
random,90300,2,5
random,90300,3,5
random,90300,4,5
random,90300,5,5
random,90300,6,5
random,90300,7,5
random,90400,1,5
random,90400,2,5
random,90400,3,5
random,90400,4,5
random,90400,5,5
random,90400,6,5
random,90400,7,5
random,90500,1,5
random,90500,2,5
random,90500,3,6
random,90500,4,5
random,90500,5,5
random,90500,6,5
random,90500,7,5
random,90600,1,5
random,90600,2,6
random,90600,3,5
random,90600,4,5
random,90600,5,5
random,90600,6,5
random,90600,7,5
random,90700,1,5
random,90700,2,5
random,90700,3,5
random,90700,4,5
random,90700,5,5
random,90700,6,5
random,90700,7,5
random,90800,1,5
random,90800,2,6
random,90800,3,5
random,90800,4,5
random,90800,5,6
random,90800,6,6
random,90800,7,5
random,90900,1,6
random,90900,2,5
random,90900,3,5
random,90900,4,6
random,90900,5,5
random,90900,6,5
random,90900,7,5
random,91000,1,5
random,91000,2,5
random,91000,3,5
random,91000,4,5
random,91000,5,5
random,91000,6,5
random,91000,7,5
random,91100,1,5
random,91100,2,5
random,91100,3,5
random,91100,4,5
random,91100,5,5
random,91100,6,5
random,91100,7,5
random,91200,1,5
random,91200,2,5
random,91200,3,5
random,91200,4,5
random,91200,5,5
random,91200,6,5
random,91200,7,5
random,91300,1,5
random,91300,2,5
random,91300,3,5
random,91300,4,5
random,91300,5,5
random,91300,6,5
random,91300,7,5
random,91400,1,5
random,91400,2,5
random,91400,3,5
random,91400,4,5
random,91400,5,5
random,91400,6,5
random,91400,7,5
random,91500,1,5
random,91500,2,5
random,91500,3,5
random,91500,4,5
random,91500,5,5
random,91500,6,5
random,91500,7,5
random,91600,1,5
random,91600,2,5
random,91600,3,5
random,91600,4,6
random,91600,5,5
random,91600,6,5
random,91600,7,6
random,91700,1,5
random,91700,2,5
random,91700,3,5
random,91700,4,5
random,91700,5,5
random,91700,6,5
random,91700,7,5
random,91800,1,5
random,91800,2,5
random,91800,3,5
random,91800,4,5
random,91800,5,5
random,91800,6,5
random,91800,7,6
random,91900,1,5
random,91900,2,5
random,91900,3,5
random,91900,4,5
random,91900,5,5
random,91900,6,5
random,91900,7,5
random,92000,1,5
random,92000,2,5
random,92000,3,5
random,92000,4,5
random,92000,5,5
random,92000,6,5
random,92000,7,6
random,92100,1,6
random,92100,2,5
random,92100,3,5
random,92100,4,5
random,92100,5,5
random,92100,6,6
random,92100,7,5
random,92200,1,5
random,92200,2,6
random,92200,3,5
random,92200,4,5
random,92200,5,6
random,92200,6,5
random,92200,7,5
random,92300,1,6
random,92300,2,5
random,92300,3,5
random,92300,4,6
random,92300,5,5
random,92300,6,5
random,92300,7,5
random,92400,1,5
random,92400,2,6
random,92400,3,5
random,92400,4,5
random,92400,5,6
random,92400,6,5
random,92400,7,6
random,92500,1,6
random,92500,2,5
random,92500,3,5
random,92500,4,5
random,92500,5,5
random,92500,6,5
random,92500,7,5
random,92600,1,5
random,92600,2,5
random,92600,3,5
random,92600,4,5
random,92600,5,6
random,92600,6,5
random,92600,7,5
random,92700,1,6
random,92700,2,5
random,92700,3,6
random,92700,4,5
random,92700,5,5
random,92700,6,5
random,92700,7,5
random,92800,1,5
random,92800,2,6
random,92800,3,6
random,92800,4,6
random,92800,5,6
random,92800,6,6
random,92800,7,6
random,92900,1,6
random,92900,2,5
random,92900,3,5
random,92900,4,6
random,92900,5,5
random,92900,6,5
random,92900,7,6
random,93000,1,5
random,93000,2,6
random,93000,3,6
random,93000,4,6
random,93000,5,5
random,93000,6,5
random,93000,7,6
random,93100,1,6
random,93100,2,6
random,93100,3,6
random,93100,4,6
random,93100,5,6
random,93100,6,5
random,93100,7,6
random,93200,1,5
random,93200,2,5
random,93200,3,5
random,93200,4,5
random,93200,5,5
random,93200,6,5
random,93200,7,6
random,93300,1,6
random,93300,2,6
random,93300,3,5
random,93300,4,5
random,93300,5,5
random,93300,6,5
random,93300,7,5
random,93400,1,5
random,93400,2,5
random,93400,3,6
random,93400,4,6
random,93400,5,6
random,93400,6,6
random,93400,7,5
random,93500,1,6
random,93500,2,6
random,93500,3,5
random,93500,4,5
random,93500,5,5
random,93500,6,6
random,93500,7,5
random,93600,1,6
random,93600,2,6
random,93600,3,6
random,93600,4,5
random,93600,5,6
random,93600,6,6
random,93600,7,6
random,93700,1,6
random,93700,2,5
random,93700,3,6
random,93700,4,6
random,93700,5,5
random,93700,6,6
random,93700,7,6
random,93800,1,5
random,93800,2,6
random,93800,3,6
random,93800,4,5
random,93800,5,6
random,93800,6,5
random,93800,7,6
random,93900,1,6
random,93900,2,6
random,93900,3,6
random,93900,4,5
random,93900,5,5
random,93900,6,5
random,93900,7,5
random,94000,1,5
random,94000,2,5
random,94000,3,5
random,94000,4,5
random,94000,5,6
random,94000,6,5
random,94000,7,5
random,94100,1,6
random,94100,2,6
random,94100,3,6
random,94100,4,6
random,94100,5,6
random,94100,6,6
random,94100,7,6
random,94200,1,6
random,94200,2,6
random,94200,3,6
random,94200,4,6
random,94200,5,6
random,94200,6,6
random,94200,7,6
random,94300,1,6
random,94300,2,6
random,94300,3,6
random,94300,4,6
random,94300,5,5
random,94300,6,6
random,94300,7,6
random,94400,1,6
random,94400,2,6
random,94400,3,6
random,94400,4,6
random,94400,5,6
random,94400,6,6
random,94400,7,6
random,94500,1,6
random,94500,2,6
random,94500,3,6
random,94500,4,6
random,94500,5,5
random,94500,6,6
random,94500,7,6
random,94600,1,6
random,94600,2,6
random,94600,3,6
random,94600,4,6
random,94600,5,6
random,94600,6,6
random,94600,7,6
random,94700,1,6
random,94700,2,6
random,94700,3,6
random,94700,4,6
random,94700,5,6
random,94700,6,6
random,94700,7,6
random,94800,1,6
random,94800,2,6
random,94800,3,5
random,94800,4,6
random,94800,5,6
random,94800,6,6
random,94800,7,6
random,94900,1,6
random,94900,2,6
random,94900,3,6
random,94900,4,6
random,94900,5,6
random,94900,6,6
random,94900,7,6
random,95000,1,6
random,95000,2,6
random,95000,3,6
random,95000,4,6
random,95000,5,6
random,95000,6,6
random,95000,7,6
random,95100,1,6
random,95100,2,6
random,95100,3,6
random,95100,4,6
random,95100,5,7
random,95100,6,7
random,95100,7,6
random,95200,1,6
random,95200,2,6
random,95200,3,6
random,95200,4,6
random,95200,5,6
random,95200,6,6
random,95200,7,6
random,95300,1,6
random,95300,2,6
random,95300,3,6
random,95300,4,6
random,95300,5,6
random,95300,6,6
random,95300,7,6
random,95400,1,6
random,95400,2,6
random,95400,3,6
random,95400,4,6
random,95400,5,6
random,95400,6,6
random,95400,7,6
random,95500,1,6
random,95500,2,6
random,95500,3,6
random,95500,4,6
random,95500,5,6
random,95500,6,6
random,95500,7,6
random,95600,1,6
random,95600,2,6
random,95600,3,6
random,95600,4,6
random,95600,5,6
random,95600,6,6
random,95600,7,6
random,95700,1,6
random,95700,2,6
random,95700,3,6
random,95700,4,6
random,95700,5,6
random,95700,6,6
random,95700,7,6
random,95800,1,6
random,95800,2,6
random,95800,3,6
random,95800,4,6
random,95800,5,6
random,95800,6,6
random,95800,7,6
random,95900,1,6
random,95900,2,6
random,95900,3,6
random,95900,4,6
random,95900,5,6
random,95900,6,6
random,95900,7,6
random,96000,1,6
random,96000,2,6
random,96000,3,6
random,96000,4,6
random,96000,5,6
random,96000,6,6
random,96000,7,6
random,96100,1,6
random,96100,2,6
random,96100,3,6
random,96100,4,6
random,96100,5,6
random,96100,6,6
random,96100,7,6
random,96200,1,6
random,96200,2,6
random,96200,3,6
random,96200,4,6
random,96200,5,6
random,96200,6,6
random,96200,7,6
random,96300,1,6
random,96300,2,6
random,96300,3,6
random,96300,4,6
random,96300,5,6
random,96300,6,6
random,96300,7,6
random,96400,1,6
random,96400,2,6
random,96400,3,6
random,96400,4,6
random,96400,5,6
random,96400,6,6
random,96400,7,6
random,96500,1,6
random,96500,2,6
random,96500,3,6
random,96500,4,6
random,96500,5,6
random,96500,6,6
random,96500,7,6
random,96600,1,6
random,96600,2,6
random,96600,3,6
random,96600,4,6
random,96600,5,6
random,96600,6,6
random,96600,7,6
random,96700,1,6
random,96700,2,6
random,96700,3,6
random,96700,4,6
random,96700,5,6
random,96700,6,6
random,96700,7,6
random,96800,1,6
random,96800,2,6
random,96800,3,6
random,96800,4,6
random,96800,5,6
random,96800,6,6
random,96800,7,6
random,96900,1,6
random,96900,2,6
random,96900,3,6
random,96900,4,11
random,96900,5,8
random,96900,6,8
random,96900,7,7
random,97000,1,8
random,97000,2,8
random,97000,3,8
random,97000,4,7
random,97000,5,6
random,97000,6,7
random,97000,7,8
random,97100,1,6
random,97100,2,6
random,97100,3,6
random,97100,4,6
random,97100,5,6
random,97100,6,6
random,97100,7,6
random,97200,1,6
random,97200,2,6
random,97200,3,6
random,97200,4,6
random,97200,5,6
random,97200,6,6
random,97200,7,6
random,97300,1,6
random,97300,2,6
random,97300,3,6
random,97300,4,6
random,97300,5,6
random,97300,6,6
random,97300,7,6
random,97400,1,6
random,97400,2,6
random,97400,3,6
random,97400,4,6
random,97400,5,6
random,97400,6,6
random,97400,7,6
random,97500,1,6
random,97500,2,6
random,97500,3,6
random,97500,4,7
random,97500,5,6
random,97500,6,6
random,97500,7,6
random,97600,1,6
random,97600,2,6
random,97600,3,6
random,97600,4,6
random,97600,5,6
random,97600,6,6
random,97600,7,6
random,97700,1,6
random,97700,2,6
random,97700,3,6
random,97700,4,6
random,97700,5,6
random,97700,6,6
random,97700,7,6
random,97800,1,6
random,97800,2,6
random,97800,3,6
random,97800,4,6
random,97800,5,6
random,97800,6,6
random,97800,7,6
random,97900,1,6
random,97900,2,6
random,97900,3,6
random,97900,4,6
random,97900,5,6
random,97900,6,6
random,97900,7,6
random,98000,1,6
random,98000,2,6
random,98000,3,6
